Date,Open,High,Low,Close,Volume
33080,1.508929,1.517857,1.464286,1.477679,20084400
33081,1.473214,1.491071,1.446429,1.477679,15579200
33084,1.455357,1.517857,1.455357,1.513393,21364000
33085,1.517857,1.526786,1.482143,1.5,24001600
33086,1.5,1.526786,1.482143,1.513393,23377200
33087,1.473214,1.5625,1.473214,1.553571,55781600
33088,1.553571,1.5625,1.419643,1.473214,67242000
33091,1.392857,1.446429,1.375,1.410714,44914800
33092,1.4375,1.450893,1.383929,1.410714,49632800
33093,1.410714,1.455357,1.410714,1.433036,25634000
33094,1.4375,1.446429,1.401786,1.410714,24096800
33095,1.383929,1.401786,1.366071,1.383929,25676000
33098,1.357143,1.428571,1.352679,1.424107,39029200
33099,1.428571,1.428571,1.401786,1.419643,24542000
33100,1.428571,1.4375,1.401786,1.401786,23013200
33101,1.392857,1.415179,1.375,1.375,30973600
33102,1.375,1.375,1.276786,1.303571,61527200
33105,1.303571,1.339286,1.294643,1.3125,18765600
33106,1.276786,1.3125,1.258929,1.294643,40261200
33107,1.321429,1.321429,1.245536,1.254464,30679600
33108,1.223214,1.25,1.196429,1.232143,35924000
33109,1.258929,1.285714,1.241071,1.267857,18354000
33112,1.3125,1.357143,1.294643,1.348214,29366400
33113,1.339286,1.370536,1.330357,1.361607,20048000
33114,1.357143,1.361607,1.3125,1.330357,37732800
33115,1.330357,1.339286,1.285714,1.294643,30648800
33116,1.285714,1.330357,1.285714,1.321429,24864000
33120,1.303571,1.339286,1.303571,1.321429,20686400
33121,1.330357,1.330357,1.276786,1.285714,16013200
33122,1.267857,1.285714,1.258929,1.276786,21907200
33123,1.267857,1.3125,1.254464,1.299107,14543200
33126,1.321429,1.321429,1.276786,1.276786,18995200
33127,1.285714,1.290179,1.205357,1.214286,44567600
33128,1.232143,1.232143,1.196429,1.214286,25102000
33129,1.232143,1.241071,1.178571,1.205357,24315200
33130,1.196429,1.223214,1.1875,1.214286,28478800
33133,1.214286,1.258929,1.196429,1.205357,19418000
33134,1.205357,1.205357,1.178571,1.191964,31152800
33135,1.1875,1.205357,1.142857,1.160714,45614800
33136,1.151786,1.151786,1.116071,1.129464,25233600
33137,1.142857,1.160714,1.107143,1.125,38466400
33140,1.125,1.125,1.0625,1.080357,34624800
33141,1.089286,1.098214,1.044643,1.071429,39488400
33142,1.071429,1.089286,1.0625,1.0625,23534000
33143,1.071429,1.089286,1,1.008929,35585200
33144,1.017857,1.035714,0.973214,1.035714,44010400
33147,1.053571,1.107143,1.044643,1.089286,38914400
33148,1.107143,1.142857,1.053571,1.058036,67746000
33149,1.0625,1.0625,0.955357,0.964286,67060000
33150,0.955357,1,0.9375,1,53373600
33151,0.964286,1.026786,0.964286,1,24872400
33154,1.026786,1.044643,1.008929,1.040179,15383200
33155,1.017857,1.035714,0.991071,1,30144800
33156,0.973214,1,0.928571,0.946429,36976800
33157,0.955357,0.995536,0.910714,0.991071,51494800
33158,1.008929,1.017857,0.964286,1.008929,57162000
33161,1.017857,1.026786,0.950893,0.991071,50254400
33162,0.982143,0.982143,0.866071,0.892857,76308400
33163,0.901786,0.946429,0.892857,0.946429,77266000
33164,0.946429,1.026786,0.946429,1.017857,78750000
33165,1.116071,1.133929,1.080357,1.120536,233433200
33168,1.125,1.125,1.089286,1.111607,63184800
33169,1.107143,1.125,1.080357,1.107143,41762000
33170,1.098214,1.107143,1.071429,1.089286,35456400
33171,1.080357,1.116071,1.058036,1.071429,38365600
33172,1.0625,1.116071,1.0625,1.071429,33549600
33175,1.080357,1.089286,1.0625,1.066964,30870000
33176,1.0625,1.098214,1.03125,1.084821,24511200
33177,1.089286,1.138393,1.080357,1.098214,37189600
33178,1.089286,1.107143,1.0625,1.089286,22663200
33179,1.089286,1.15625,1.089286,1.133929,37153200
33182,1.151786,1.196429,1.142857,1.1875,46118800
33183,1.196429,1.232143,1.1875,1.196429,46191600
33184,1.196429,1.205357,1.165179,1.1875,50744400
33185,1.178571,1.25,1.178571,1.232143,49812000
33186,1.25,1.276786,1.232143,1.267857,49557200
33189,1.267857,1.3125,1.258929,1.294643,36262800
33190,1.294643,1.303571,1.276786,1.285714,35487200
33191,1.276786,1.330357,1.276786,1.321429,47686800
33192,1.3125,1.321429,1.267857,1.285714,40443200
33193,1.276786,1.285714,1.241071,1.254464,45752000
33196,1.267857,1.299107,1.258929,1.299107,55977600
33197,1.303571,1.3125,1.258929,1.267857,38407600
33198,1.258929,1.294643,1.241071,1.290179,30802800
33200,1.294643,1.321429,1.285714,1.299107,13300000
33203,1.285714,1.321429,1.285714,1.3125,20364400
33204,1.321429,1.366071,1.3125,1.339286,41146000
33205,1.348214,1.375,1.3125,1.3125,43727600
33206,1.321429,1.321429,1.294643,1.3125,31676400
33207,1.294643,1.330357,1.294643,1.3125,30377200
33210,1.330357,1.366071,1.321429,1.361607,41350400
33211,1.339286,1.383929,1.339286,1.375,38038000
33212,1.375,1.4375,1.352679,1.433036,54597200
33213,1.473214,1.491071,1.446429,1.473214,133061600
33214,1.464286,1.526786,1.464286,1.517857,82415200
33217,1.508929,1.517857,1.482143,1.491071,62647200
33218,1.473214,1.482143,1.428571,1.428571,86970800
33219,1.419643,1.428571,1.392857,1.415179,60589200
33220,1.410714,1.464286,1.410714,1.455357,40182800
33221,1.4375,1.446429,1.410714,1.424107,21767200
33224,1.392857,1.446429,1.392857,1.433036,32776800
33225,1.464286,1.517857,1.455357,1.508929,55246800
33226,1.517857,1.517857,1.46875,1.495536,35165200
33227,1.473214,1.589286,1.473214,1.571429,100268000
33228,1.580357,1.616071,1.553571,1.607143,86534000
33231,1.598214,1.607143,1.571429,1.571429,14680400
33233,1.571429,1.580357,1.535714,1.5625,25768400
33234,1.544643,1.571429,1.544643,1.553571,24413200
33235,1.544643,1.553571,1.526786,1.535714,15982400
33238,1.535714,1.544643,1.526786,1.535714,11068400
33240,1.526786,1.571429,1.5,1.553571,38746400
33241,1.553571,1.580357,1.535714,1.535714,37545200
33242,1.535714,1.580357,1.535714,1.544643,35380800
33245,1.535714,1.616071,1.535714,1.544643,77700000
33246,1.5625,1.566964,1.517857,1.544643,54672800
33247,1.580357,1.642857,1.5625,1.616071,116816000
33248,1.633929,1.6875,1.633929,1.683036,108830400
33249,1.678571,1.6875,1.642857,1.678571,76913200
33252,1.642857,1.669643,1.642857,1.651786,52710000
33253,1.660714,1.669643,1.642857,1.669643,48014400
33254,1.678571,1.785714,1.669643,1.776786,97658400
33255,1.875,1.883929,1.75,1.830357,147918400
33256,1.741071,1.8125,1.732143,1.794643,235810400
33259,1.776786,1.839286,1.776786,1.8125,81076800
33260,1.821429,1.875,1.803571,1.830357,106932000
33261,1.830357,1.866071,1.821429,1.848214,61065200
33262,1.839286,1.883929,1.839286,1.861607,58483600
33263,1.857143,1.915179,1.857143,1.910714,55952400
33266,1.901786,1.973214,1.901786,1.946429,68370400
33267,1.9375,1.946429,1.866071,1.919643,53888800
33268,1.901786,1.991071,1.901786,1.982143,84193200
33269,1.982143,2,1.955357,1.982143,60648000
33270,1.982143,2.066964,1.982143,1.991071,111137600
33273,1.991071,2,1.964286,1.973214,66962000
33274,1.973214,2.071429,1.955357,2.0625,89028800
33275,2.0625,2.080357,2.017857,2.03125,55641600
33276,2.035714,2.098214,1.991071,2.0625,130043200
33277,2.053571,2.151786,2.053571,2.138393,78388800
33280,2.142857,2.196429,2.133929,2.191964,80757600
33281,2.178571,2.1875,2.120536,2.142857,56187600
33282,2.142857,2.151786,2.071429,2.142857,63887600
33283,2.142857,2.142857,2.026786,2.040179,94418800
33284,2.044643,2.089286,2.044643,2.058036,91403200
33288,2.053571,2.151786,2.049107,2.142857,56562800
33289,2.125,2.205357,2.116071,2.178571,53410000
33290,2.1875,2.223214,2.098214,2.107143,47717600
33291,2.107143,2.205357,2.089286,2.133929,58142000
33294,2.151786,2.160714,2.053571,2.071429,89818400
33295,2.053571,2.098214,2.017857,2.080357,62504400
33296,2.080357,2.089286,2.053571,2.080357,43593200
33297,2.080357,2.089286,2.008929,2.044643,56840000
33298,2.035714,2.107143,2.035714,2.0625,31533600
33301,2.071429,2.098214,2.035714,2.084821,22089200
33302,2.107143,2.258929,2.107143,2.254464,110362000
33303,2.285714,2.34375,2.245536,2.25,130989600
33304,2.267857,2.410714,2.258929,2.401786,80438400
33305,2.419643,2.4375,2.321429,2.321429,80550400
33308,2.303571,2.3125,2.223214,2.267857,43842400
33309,2.25,2.276786,2.232143,2.245536,58419200
33310,2.241071,2.375,2.241071,2.366071,43638000
33311,2.383929,2.410714,2.303571,2.330357,56767200
33312,2.348214,2.375,2.330357,2.366071,51209200
33315,2.348214,2.4375,2.348214,2.419643,53502400
33316,2.375,2.508929,2.348214,2.482143,105548800
33317,2.473214,2.482143,2.388393,2.419643,90426000
33318,2.4375,2.455357,2.276786,2.3125,74200000
33319,2.285714,2.3125,2.223214,2.258929,84532000
33322,2.267857,2.321429,2.258929,2.303571,33964000
33323,2.3125,2.508929,2.3125,2.5,83406400
33324,2.5,2.508929,2.446429,2.473214,47555200
33325,2.473214,2.5,2.419643,2.428571,19675600
33329,2.428571,2.482143,2.410714,2.446429,29481200
33330,2.464286,2.598214,2.446429,2.598214,73231200
33331,2.589286,2.598214,2.5,2.5,60032000
33332,2.5,2.571429,2.482143,2.553571,42109200
33333,2.5625,2.5625,2.455357,2.477679,38852800
33336,2.473214,2.5,2.455357,2.5,18118800
33337,2.491071,2.5,2.4375,2.455357,29862000
33338,2.446429,2.473214,2.383929,2.388393,54101600
33339,2.419643,2.549107,2.410714,2.535714,88897200
33340,2.553571,2.616071,2.491071,2.5625,91929600
33343,2.205357,2.303571,2.142857,2.223214,425096000
33344,2.258929,2.303571,2.232143,2.294643,155195600
33345,2.321429,2.321429,2.214286,2.258929,80600800
33346,2.241071,2.25,2.169643,2.178571,61840800
33347,2.178571,2.196429,2.125,2.129464,71825600
33350,2.125,2.214286,2.098214,2.196429,64254400
33351,2.223214,2.25,2.151786,2.196429,59323600
33352,2.205357,2.214286,2.160714,2.169643,26362000
33353,2.133929,2.133929,2.089286,2.089286,78845200
33354,2.089286,2.107143,2.0625,2.09375,31264800
33357,2.089286,2.151786,2.080357,2.080357,51676800
33358,2.0625,2.080357,1.946429,1.964286,177861600
33359,1.714286,1.75,1.678571,1.6875,467093200
33360,1.705357,1.776786,1.696429,1.75,202781600
33361,1.75,1.767857,1.723214,1.75,60928000
33364,1.732143,1.803571,1.723214,1.794643,53082400
33365,1.821429,1.830357,1.803571,1.808036,67620000
33366,1.8125,1.8125,1.758929,1.776786,44195200
33367,1.785714,1.839286,1.776786,1.8125,59553200
33368,1.839286,1.901786,1.8125,1.830357,60432400
33371,1.866071,1.910714,1.839286,1.883929,61236000
33372,1.883929,1.919643,1.875,1.910714,54236000
33373,1.839286,1.857143,1.75,1.803571,129586800
33374,1.821429,1.830357,1.732143,1.75,95533200
33375,1.741071,1.741071,1.660714,1.678571,117765200
33378,1.6875,1.696429,1.571429,1.580357,65542400
33379,1.616071,1.660714,1.598214,1.616071,87449600
33380,1.633929,1.660714,1.625,1.651786,56817600
33381,1.660714,1.669643,1.598214,1.611607,52164000
33382,1.625,1.642857,1.607143,1.638393,24281600
33386,1.642857,1.651786,1.616071,1.642857,42859600
33387,1.651786,1.705357,1.638393,1.678571,96000800
33388,1.678571,1.705357,1.660714,1.700893,39586400
33389,1.696429,1.705357,1.651786,1.678571,54465600
33392,1.678571,1.767857,1.669643,1.758929,55017200
33393,1.767857,1.767857,1.732143,1.754464,46071200
33394,1.758929,1.758929,1.705357,1.714286,33322800
33395,1.723214,1.723214,1.660714,1.665179,42126000
33396,1.651786,1.678571,1.629464,1.647321,38186400
33399,1.642857,1.683036,1.633929,1.642857,41860000
33400,1.607143,1.625,1.580357,1.59375,47140800
33401,1.571429,1.598214,1.473214,1.513393,108908800
33402,1.517857,1.535714,1.491071,1.504464,52841600
33403,1.526786,1.526786,1.455357,1.46875,56322000
33406,1.464286,1.508929,1.464286,1.5,41650000
33407,1.508929,1.544643,1.482143,1.504464,61171600
33408,1.491071,1.508929,1.473214,1.491071,44735600
33409,1.473214,1.5,1.455357,1.5,36010800
33410,1.5,1.517857,1.491071,1.5,51503200
33413,1.491071,1.508929,1.473214,1.491071,51996000
33414,1.5,1.535714,1.491071,1.513393,56980000
33415,1.526786,1.553571,1.508929,1.535714,62610800
33416,1.517857,1.526786,1.491071,1.517857,37800000
33417,1.508929,1.517857,1.4375,1.482143,56660800
33420,1.508929,1.535714,1.491071,1.517857,48706000
33421,1.508929,1.526786,1.491071,1.508929,30035600
33422,1.508929,1.553571,1.491071,1.540179,77593600
33424,1.535714,1.642857,1.526786,1.629464,82888400
33427,1.616071,1.6875,1.607143,1.669643,76770400
33428,1.6875,1.723214,1.660714,1.674107,56610400
33429,1.696429,1.723214,1.669643,1.6875,39144000
33430,1.678571,1.6875,1.642857,1.669643,36478400
33431,1.6875,1.6875,1.651786,1.669643,33188400
33434,1.669643,1.669643,1.625,1.625,34496000
33435,1.625,1.633929,1.553571,1.5625,55748000
33436,1.553571,1.589286,1.508929,1.517857,52234000
33437,1.571429,1.611607,1.535714,1.602679,99579200
33438,1.616071,1.651786,1.607143,1.642857,32104800
33441,1.633929,1.651786,1.625,1.642857,27168400
33442,1.651786,1.660714,1.589286,1.607143,33264000
33443,1.616071,1.633929,1.589286,1.607143,32863600
33444,1.616071,1.633929,1.607143,1.616071,16450000
33445,1.633929,1.633929,1.598214,1.602679,18558400
33448,1.616071,1.625,1.589286,1.625,13325200
33449,1.625,1.669643,1.625,1.660714,22965600
33450,1.660714,1.674107,1.607143,1.651786,25701200
33451,1.642857,1.758929,1.633929,1.754464,112106400
33452,1.776786,1.794643,1.75,1.785714,68252800
33455,1.776786,1.776786,1.723214,1.732143,25191600
33456,1.741071,1.794643,1.705357,1.767857,55106800
33457,1.767857,1.821429,1.763393,1.799107,52903200
33458,1.8125,1.848214,1.785714,1.803571,47362000
33459,1.803571,1.821429,1.776786,1.8125,38600800
33462,1.8125,1.866071,1.803571,1.848214,35632800
33463,1.857143,1.928571,1.857143,1.910714,71646400
33464,1.955357,1.964286,1.924107,1.959821,50178800
33465,1.964286,1.964286,1.892857,1.901786,36386000
33466,1.883929,1.9375,1.866071,1.901786,39701200
33469,1.767857,1.84375,1.732143,1.803571,80620400
33470,1.839286,1.848214,1.803571,1.821429,49856800
33471,1.875,1.933036,1.857143,1.919643,55843200
33472,1.928571,1.955357,1.919643,1.9375,41412000
33473,1.928571,1.982143,1.883929,1.892857,60104800
33476,1.892857,1.910714,1.875,1.892857,25398800
33477,1.892857,1.928571,1.883929,1.928571,25088000
33478,1.928571,1.9375,1.897321,1.901786,26896800
33479,1.901786,1.924107,1.875,1.892857,28338800
33480,1.892857,1.901786,1.866071,1.892857,16534000
33484,1.883929,1.901786,1.857143,1.875,17094000
33485,1.883929,1.883929,1.834821,1.839286,29946000
33486,1.839286,1.848214,1.8125,1.821429,19471200
33487,1.821429,1.848214,1.803571,1.839286,19818400
33490,1.848214,1.910714,1.839286,1.901786,31620400
33491,1.883929,1.90625,1.776786,1.790179,45710000
33492,1.8125,1.821429,1.767857,1.803571,44500400
33493,1.830357,1.830357,1.776786,1.808036,29803200
33494,1.785714,1.794643,1.732143,1.736607,41683600
33497,1.758929,1.758929,1.660714,1.6875,51444400
33498,1.678571,1.75,1.669643,1.75,33852000
33499,1.741071,1.803571,1.732143,1.790179,30338000
33500,1.794643,1.803571,1.767857,1.776786,44584400
33501,1.776786,1.821429,1.767857,1.808036,47037200
33504,1.785714,1.8125,1.758929,1.767857,21915600
33505,1.767857,1.799107,1.723214,1.794643,26524400
33506,1.794643,1.803571,1.758929,1.803571,13616400
33507,1.794643,1.794643,1.75,1.785714,17805200
33508,1.785714,1.8125,1.741071,1.75,15702400
33511,1.758929,1.776786,1.75,1.767857,15800400
33512,1.758929,1.830357,1.75,1.8125,32844000
33513,1.848214,1.848214,1.767857,1.776786,4496800
33514,1.785714,1.785714,1.696429,1.705357,45250800
33515,1.714286,1.741071,1.696429,1.723214,19843600
33518,1.714286,1.741071,1.696429,1.71875,16175600
33519,1.71875,1.732143,1.660714,1.723214,43064000
33520,1.723214,1.741071,1.705357,1.714286,33185600
33521,1.741071,1.75,1.669643,1.705357,39303600
33522,1.71875,1.745536,1.660714,1.732143,30013200
33525,1.75,1.794643,1.741071,1.78125,27969200
33526,1.803571,1.875,1.785714,1.875,72052400
33527,1.875,1.928571,1.866071,1.910714,50218000
33528,1.892857,1.901786,1.839286,1.870536,37903600
33529,1.96875,1.982143,1.946429,1.964286,111739600
33532,1.973214,1.995536,1.9375,1.955357,29173200
33533,1.982143,2.008929,1.946429,1.946429,52052000
33534,1.964286,1.973214,1.883929,1.897321,42207200
33535,1.892857,1.901786,1.839286,1.861607,44475200
33536,1.848214,1.866071,1.8125,1.830357,26742800
33539,1.839286,1.848214,1.8125,1.839286,19465600
33540,1.839286,1.857143,1.8125,1.848214,25309200
33541,1.857143,1.883929,1.767857,1.776786,37060800
33542,1.8125,1.848214,1.785714,1.839286,57951600
33543,1.830357,1.857143,1.803571,1.821429,50316000
33546,1.8125,1.8125,1.732143,1.776786,48823600
33547,1.776786,1.803571,1.741071,1.741071,53900000
33548,1.75,1.758929,1.696429,1.714286,59197600
33549,1.732143,1.803571,1.723214,1.776786,74183200
33550,1.830357,1.919643,1.821429,1.901786,93956800
33553,1.910714,1.946429,1.901786,1.919643,41235600
33554,1.9375,1.955357,1.919643,1.946429,41672400
33555,1.928571,1.946429,1.910714,1.933036,46480000
33556,1.9375,1.973214,1.928571,1.955357,47000800
33557,1.946429,1.955357,1.776786,1.785714,64237600
33560,1.785714,1.875,1.785714,1.861607,59684800
33561,1.848214,1.848214,1.776786,1.830357,71372000
33562,1.830357,1.857143,1.794643,1.803571,42025200
33563,1.803571,1.848214,1.803571,1.821429,26703600
33564,1.821429,1.848214,1.794643,1.830357,24460800
33567,1.821429,1.866071,1.821429,1.830357,19608400
33568,1.839286,1.857143,1.785714,1.839286,34818000
33569,1.830357,1.839286,1.803571,1.821429,15808800
33571,1.803571,1.839286,1.803571,1.8125,8523200
33574,1.8125,1.857143,1.785714,1.848214,29724800
33575,1.857143,1.857143,1.794643,1.803571,25715200
33576,1.8125,1.8125,1.785714,1.803571,20137600
33577,1.803571,1.821429,1.758929,1.785714,24799600
33578,1.767857,1.776786,1.732143,1.741071,49246400
33581,1.75,1.785714,1.741071,1.754464,24458000
33582,1.75,1.767857,1.732143,1.754464,30654400
33583,1.758929,1.776786,1.732143,1.75,21140000
33584,1.763393,1.776786,1.75,1.763393,22937600
33585,1.776786,1.8125,1.776786,1.799107,23780400
33588,1.799107,1.8125,1.785714,1.803571,19297600
33589,1.803571,1.821429,1.794643,1.803571,24460800
33590,1.794643,1.857143,1.785714,1.848214,46650800
33591,1.830357,1.848214,1.8125,1.8125,28831600
33592,1.830357,1.839286,1.794643,1.794643,32046000
33595,1.803571,1.848214,1.785714,1.839286,25790800
33596,1.857143,1.919643,1.848214,1.866071,47140800
33598,1.883929,1.964286,1.866071,1.959821,33625200
33599,1.955357,1.991071,1.946429,1.964286,41935600
33602,1.964286,2.044643,1.964286,2.026786,45911600
33603,2.049107,2.071429,2,2.013393,33507600
33605,1.991071,2.133929,1.982143,2.125,58408000
33606,2.142857,2.151786,2.080357,2.107143,47563600
33609,2.098214,2.107143,2.0625,2.071429,28560000
33610,2.053571,2.125,2.053571,2.111607,35366800
33611,2.089286,2.1875,2.089286,2.160714,58186800
33612,2.160714,2.223214,2.151786,2.223214,52127600
33613,2.196429,2.232143,2.178571,2.223214,49056000
33616,2.223214,2.241071,2.196429,2.214286,26964000
33617,2.223214,2.3125,2.223214,2.303571,68451600
33618,2.303571,2.321429,2.25,2.267857,81435200
33619,2.276786,2.294643,2.232143,2.241071,73382400
33620,2.419643,2.464286,2.3125,2.3125,212088800
33623,2.303571,2.330357,2.285714,2.285714,52416000
33624,2.294643,2.294643,2.178571,2.183036,48521200
33625,2.196429,2.276786,2.1875,2.267857,45920000
33626,2.294643,2.3125,2.25,2.303571,34588400
33627,2.303571,2.348214,2.285714,2.308036,44402400
33630,2.3125,2.330357,2.294643,2.303571,20862800
33631,2.3125,2.334821,2.25,2.330357,43430800
33632,2.3125,2.348214,2.258929,2.258929,36139600
33633,2.267857,2.276786,2.241071,2.276786,21778400
33634,2.285714,2.330357,2.267857,2.3125,36139600
33637,2.3125,2.366071,2.303571,2.348214,39533200
33638,2.348214,2.366071,2.321429,2.348214,48232800
33639,2.366071,2.383929,2.325893,2.361607,40376000
33640,2.348214,2.357143,2.285714,2.290179,23284800
33641,2.294643,2.3125,2.241071,2.285714,36884400
33644,2.285714,2.294643,2.25,2.254464,21610400
33645,2.25,2.276786,2.223214,2.245536,30503200
33646,2.276786,2.339286,2.25,2.330357,34490400
33647,2.330357,2.330357,2.276786,2.294643,19003600
33648,2.276786,2.294643,2.258929,2.290179,18146800
33652,2.294643,2.303571,2.241071,2.241071,17088400
33653,2.241071,2.25,2.205357,2.214286,23917600
33654,2.232143,2.3125,2.223214,2.308036,32715200
33655,2.3125,2.339286,2.303571,2.321429,37895200
33658,2.366071,2.375,2.348214,2.361607,42851200
33659,2.366071,2.446429,2.330357,2.446429,56803600
33660,2.4375,2.5,2.4375,2.495536,57271200
33661,2.5,2.5,2.428571,2.446429,30542400
33662,2.446429,2.464286,2.392857,2.410714,22598800
33665,2.419643,2.446429,2.401786,2.401786,22313200
33666,2.419643,2.428571,2.366071,2.370536,24819200
33667,2.366071,2.383929,2.3125,2.321429,28842800
33668,2.303571,2.339286,2.25,2.267857,59180800
33669,2.267857,2.285714,2.25,2.285714,33572000
33672,2.276786,2.294643,2.267857,2.276786,27235600
33673,2.285714,2.3125,2.276786,2.276786,30674000
33674,2.276786,2.294643,2.25,2.258929,32914000
33675,2.258929,2.276786,2.196429,2.241071,38225600
33676,2.258929,2.276786,2.214286,2.254464,19796000
33679,2.241071,2.267857,2.205357,2.263393,14072800
33680,2.267857,2.276786,2.241071,2.245536,21274400
33681,2.258929,2.285714,2.25,2.276786,20258000
33682,2.276786,2.276786,2.241071,2.25,29629600
33683,2.25,2.258929,2.25,2.258929,13540800
33686,2.25,2.276786,2.25,2.25,12518800
33687,2.267857,2.321429,2.258929,2.321429,52354400
33688,2.321429,2.321429,2.294643,2.303571,30388400
33689,2.3125,2.330357,2.276786,2.285714,30755200
33690,2.28125,2.285714,2.160714,2.178571,66133200
33693,2.1875,2.1875,2.0625,2.075893,84758800
33694,2.080357,2.133929,2.071429,2.080357,53158000
33695,2.044643,2.116071,2.044643,2.107143,39914000
33696,2.107143,2.125,2.084821,2.098214,33493600
33697,2.098214,2.116071,2.089286,2.107143,29114400
33700,2.107143,2.178571,2.107143,2.169643,25496800
33701,2.178571,2.1875,2.044643,2.044643,57554000
33702,2.035714,2.035714,1.955357,1.995536,91756000
33703,2,2.080357,1.973214,2.044643,48034000
33704,2.044643,2.053571,1.964286,1.982143,68516000
33707,1.982143,2.026786,1.973214,2.017857,30707600
33708,2.0625,2.116071,2.044643,2.098214,36100400
33709,2.071429,2.174107,2.053571,2.160714,54339600
33710,2.151786,2.169643,2.089286,2.107143,64671600
33714,2.107143,2.107143,2,2.026786,51511600
33715,2.035714,2.044643,2,2.008929,45091200
33716,2.008929,2.071429,2.008929,2.058036,42882000
33717,2.053571,2.080357,2,2.035714,45704400
33718,2.035714,2.080357,2,2.017857,24570000
33721,2,2.008929,1.964286,1.991071,35067200
33722,1.973214,1.991071,1.892857,1.9375,43531600
33723,1.9375,2.035714,1.9375,2.035714,49725200
33724,2.044643,2.151786,2.017857,2.147321,65066400
33725,2.142857,2.169643,2.080357,2.116071,33594400
33728,2.125,2.1875,2.116071,2.160714,30808400
33729,2.160714,2.165179,2.125,2.160714,45021200
33730,2.169643,2.21875,2.160714,2.205357,44497600
33731,2.196429,2.223214,2.160714,2.169643,43089200
33732,2.196429,2.245536,2.178571,2.214286,49674800
33735,2.214286,2.241071,2.196429,2.223214,22724800
33736,2.223214,2.25,2.205357,2.223214,19261200
33737,2.232143,2.258929,2.223214,2.241071,24368400
33738,2.241071,2.25,2.151786,2.191964,39230800
33739,2.178571,2.1875,2.160714,2.165179,30326800
33742,2.196429,2.196429,2.142857,2.15625,32272800
33743,2.169643,2.169643,2.107143,2.120536,32919600
33744,2.133929,2.151786,2.116071,2.142857,43302000
33745,2.151786,2.151786,2.098214,2.111607,34423200
33746,2.107143,2.133929,2.107143,2.125,11617200
33750,2.125,2.133929,2.098214,2.116071,23903600
33751,2.116071,2.151786,2.107143,2.151786,38522400
33752,2.142857,2.151786,2.107143,2.125,31810800
33753,2.133929,2.165179,2.125,2.133929,44562000
33756,2.044643,2.125,2,2.053571,62011600
33757,2.053571,2.053571,2.008929,2.017857,38920000
33758,2.017857,2.017857,1.928571,1.933036,75143600
33759,1.9375,1.955357,1.910714,1.946429,45038000
33760,1.955357,1.973214,1.9375,1.959821,28182000
33763,1.964286,1.964286,1.928571,1.9375,26084800
33764,1.9375,1.9375,1.910714,1.928571,25320400
33765,1.928571,1.955357,1.910714,1.919643,31651200
33766,1.919643,1.9375,1.910714,1.924107,35128800
33767,1.946429,1.964286,1.9375,1.950893,24127600
33770,1.928571,1.928571,1.875,1.879464,47297600
33771,1.848214,1.857143,1.741071,1.758929,91338800
33772,1.75,1.758929,1.678571,1.696429,76062000
33773,1.696429,1.75,1.598214,1.616071,108430000
33774,1.642857,1.642857,1.5625,1.598214,106859200
33777,1.571429,1.598214,1.526786,1.580357,97484800
33778,1.607143,1.625,1.589286,1.616071,77887600
33779,1.625,1.642857,1.616071,1.642857,52766000
33780,1.660714,1.660714,1.616071,1.629464,40152000
33781,1.633929,1.642857,1.589286,1.616071,27591200
33784,1.633929,1.683036,1.616071,1.669643,47107200
33785,1.669643,1.723214,1.660714,1.714286,48336400
33786,1.714286,1.767857,1.705357,1.75,35882000
33787,1.75,1.75,1.633929,1.651786,64162000
33791,1.660714,1.669643,1.625,1.651786,30500400
33792,1.651786,1.651786,1.553571,1.580357,51772000
33793,1.571429,1.633929,1.571429,1.633929,48988800
33794,1.642857,1.660714,1.633929,1.638393,41448400
33795,1.642857,1.651786,1.602679,1.633929,35949200
33798,1.633929,1.683036,1.616071,1.678571,31390800
33799,1.678571,1.714286,1.678571,1.696429,31497200
33800,1.696429,1.75,1.6875,1.714286,43615600
33801,1.705357,1.75,1.6875,1.741071,34949600
33802,1.607143,1.642857,1.59375,1.607143,105910000
33805,1.598214,1.616071,1.571429,1.598214,48031200
33806,1.625,1.651786,1.607143,1.633929,32986800
33807,1.616071,1.625,1.571429,1.580357,40493600
33808,1.589286,1.598214,1.5625,1.598214,42879200
33809,1.589286,1.651786,1.571429,1.638393,33742800
33812,1.633929,1.660714,1.616071,1.616071,599200
33813,1.625,1.660714,1.616071,1.660714,33560800
33814,1.665179,1.705357,1.660714,1.6875,62692000
33815,1.6875,1.696429,1.669643,1.6875,34473600
33816,1.6875,1.696429,1.669643,1.669643,22677200
33819,1.669643,1.6875,1.625,1.633929,17136000
33820,1.607143,1.633929,1.598214,1.625,29929200
33821,1.625,1.625,1.589286,1.598214,34815200
33822,1.580357,1.589286,1.526786,1.571429,64492400
33823,1.5,1.5625,1.482143,1.549107,54790400
33826,1.544643,1.589286,1.535714,1.575893,22862000
33827,1.589286,1.589286,1.535714,1.553571,30326800
33828,1.5625,1.580357,1.544643,1.575893,30346400
33829,1.589286,1.625,1.580357,1.598214,42747600
33830,1.607143,1.616071,1.589286,1.598214,34025600
33833,1.580357,1.598214,1.5625,1.598214,32177600
33834,1.589286,1.616071,1.589286,1.598214,28078400
33835,1.59375,1.616071,1.589286,1.589286,42635600
